2025-07-23 20:06:38 INFO     Loading data...
2025-07-23 20:06:52 INFO     Evaluating the model... (2100/8768)
2025-07-23 20:06:52 INFO     Evaluating the model... (2150/8768)
2025-07-23 20:06:52 INFO     Evaluating the model... (2200/8768)
2025-07-23 20:06:52 INFO     Evaluating the model... (2250/8768)
2025-07-23 20:06:52 INFO     Evaluating the model... (2300/8768)
2025-07-23 20:06:52 INFO     Evaluating the model... (2350/8768)
2025-07-23 20:06:52 INFO     Evaluating the model... (2400/8768)
2025-07-23 20:06:52 INFO     Evaluating the model... (2450/8768)
2025-07-23 20:06:52 INFO     Evaluating the model... (2500/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (2550/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (2600/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (2650/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (2700/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (2750/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (2800/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (2850/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (2900/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (2950/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (3000/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (3050/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (3100/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (3150/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (3200/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (3250/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (3300/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (3350/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (3400/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (3450/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (3500/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (3550/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (3600/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (3650/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (3700/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (3750/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (3800/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (3850/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (3900/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (3950/8768)
2025-07-23 20:06:53 INFO     Evaluating the model... (4000/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (4050/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (4100/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (4150/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (4200/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (4250/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (4300/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (4350/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (4400/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (4450/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (4500/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (4550/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (4600/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (4650/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (4700/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (4750/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (4800/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (4850/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (4900/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (4950/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (5000/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (5050/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (5100/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (5150/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (5200/8768)
2025-07-23 20:06:54 INFO     Evaluating the model... (5250/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (5300/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (5350/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (5400/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (5450/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (5500/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (5550/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (5600/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (5650/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (5700/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (5750/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (5800/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (5850/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (5900/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (5950/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (6000/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (6050/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (6100/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (6150/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (6200/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (6250/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (6300/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (6350/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (6400/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (6450/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (6500/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (6550/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (6600/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (6650/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (6700/8768)
2025-07-23 20:06:55 INFO     Evaluating the model... (6750/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (6800/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (6850/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (6900/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (6950/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (7000/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (7050/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (7100/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (7150/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (7200/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (7250/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (7300/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (7350/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (7400/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (7450/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (7500/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (7550/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (7600/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (7650/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (7700/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (7750/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (7800/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (7850/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (7900/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (7950/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (8000/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (8050/8768)
2025-07-23 20:06:56 INFO     Evaluating the model... (8100/8768)
2025-07-23 20:06:57 INFO     Evaluating the model... (8150/8768)
2025-07-23 20:06:57 INFO     Evaluating the model... (8200/8768)
2025-07-23 20:06:57 INFO     Evaluating the model... (8250/8768)
2025-07-23 20:06:57 INFO     Evaluating the model... (8300/8768)
2025-07-23 20:06:57 INFO     Evaluating the model... (8350/8768)
2025-07-23 20:06:57 INFO     Evaluating the model... (8400/8768)
2025-07-23 20:06:57 INFO     Evaluating the model... (8450/8768)
2025-07-23 20:06:57 INFO     Evaluating the model... (8500/8768)
2025-07-23 20:06:57 INFO     Evaluating the model... (8550/8768)
2025-07-23 20:06:57 INFO     Evaluating the model... (8600/8768)
2025-07-23 20:06:57 INFO     Evaluating the model... (8650/8768)
2025-07-23 20:06:57 INFO     Evaluating the model... (8700/8768)
2025-07-23 20:06:57 INFO     Evaluating the model... (8750/8768)
2025-07-23 20:06:57 INFO     Valid MRR at step 10000: 0.003546
2025-07-23 20:06:57 INFO     Valid MR at step 10000: 9383.208383
2025-07-23 20:06:57 INFO     Valid HITS@1 at step 10000: 0.002709
2025-07-23 20:06:57 INFO     Valid HITS@3 at step 10000: 0.003393
2025-07-23 20:06:57 INFO     Valid HITS@10 at step 10000: 0.004306
2025-07-23 20:06:57 INFO     Valid MRR_N-N_head at step 10000: 0.000741
2025-07-23 20:06:57 INFO     Valid MR_N-N_head at step 10000: 7383.732748
2025-07-23 20:06:57 INFO     Valid HITS@1_N-N_head at step 10000: 0.000145
2025-07-23 20:06:57 INFO     Valid HITS@3_N-N_head at step 10000: 0.000218
2025-07-23 20:06:57 INFO     Valid HITS@10_N-N_head at step 10000: 0.000581
2025-07-23 20:06:57 INFO     Valid MRR_N-1_head at step 10000: 0.000898
2025-07-23 20:06:57 INFO     Valid MR_N-1_head at step 10000: 6587.357439
2025-07-23 20:06:57 INFO     Valid HITS@1_N-1_head at step 10000: 0.000319
2025-07-23 20:06:57 INFO     Valid HITS@3_N-1_head at step 10000: 0.000319
2025-07-23 20:06:57 INFO     Valid HITS@10_N-1_head at step 10000: 0.000956
2025-07-23 20:06:57 INFO     Valid MRR_1-N_head at step 10000: 0.000599
2025-07-23 20:06:57 INFO     Valid MR_1-N_head at step 10000: 9328.414487
2025-07-23 20:06:57 INFO     Valid HITS@1_1-N_head at step 10000: 0.000000
2025-07-23 20:06:57 INFO     Valid HITS@3_1-N_head at step 10000: 0.000000
2025-07-23 20:06:57 INFO     Valid HITS@10_1-N_head at step 10000: 0.002012
2025-07-23 20:06:57 INFO     Valid MRR_1-1_head at step 10000: 0.440639
2025-07-23 20:06:57 INFO     Valid MR_1-1_head at step 10000: 2072.711864
2025-07-23 20:06:57 INFO     Valid HITS@1_1-1_head at step 10000: 0.372881
2025-07-23 20:06:57 INFO     Valid HITS@3_1-1_head at step 10000: 0.474576
2025-07-23 20:06:57 INFO     Valid HITS@10_1-1_head at step 10000: 0.584746
2025-07-23 20:06:57 INFO     Valid MRR_N-N_tail at step 10000: 0.000236
2025-07-23 20:06:57 INFO     Valid MR_N-N_tail at step 10000: 11282.227995
2025-07-23 20:06:57 INFO     Valid HITS@1_N-N_tail at step 10000: 0.000000
2025-07-23 20:06:57 INFO     Valid HITS@3_N-N_tail at step 10000: 0.000073
2025-07-23 20:06:57 INFO     Valid HITS@10_N-N_tail at step 10000: 0.000218
2025-07-23 20:06:57 INFO     Valid MRR_N-1_tail at step 10000: 0.000294
2025-07-23 20:06:57 INFO     Valid MR_N-1_tail at step 10000: 13574.275884
2025-07-23 20:06:57 INFO     Valid HITS@1_N-1_tail at step 10000: 0.000000
2025-07-23 20:06:57 INFO     Valid HITS@3_N-1_tail at step 10000: 0.000319
2025-07-23 20:06:57 INFO     Valid HITS@10_N-1_tail at step 10000: 0.000319
2025-07-23 20:06:57 INFO     Valid MRR_1-N_tail at step 10000: 0.000602
2025-07-23 20:06:57 INFO     Valid MR_1-N_tail at step 10000: 6903.879276
2025-07-23 20:06:57 INFO     Valid HITS@1_1-N_tail at step 10000: 0.000000
2025-07-23 20:06:57 INFO     Valid HITS@3_1-N_tail at step 10000: 0.000000
2025-07-23 20:06:57 INFO     Valid HITS@10_1-N_tail at step 10000: 0.000000
2025-07-23 20:06:57 INFO     Valid MRR_1-1_tail at step 10000: 0.462480
2025-07-23 20:06:57 INFO     Valid MR_1-1_tail at step 10000: 1984.033898
2025-07-23 20:06:57 INFO     Valid HITS@1_1-1_tail at step 10000: 0.406780
2025-07-23 20:06:57 INFO     Valid HITS@3_1-1_tail at step 10000: 0.483051
2025-07-23 20:06:57 INFO     Valid HITS@10_1-1_tail at step 10000: 0.559322
2025-07-23 20:06:57 INFO     Max MRR, now evaluate test dataset
2025-07-23 20:06:58 INFO     Training average loss at step 11000: 2.365735
2025-07-23 20:06:59 INFO     Training average loss at step 12000: 2.222030
2025-07-23 20:07:00 INFO     Training average loss at step 13000: 2.085323
2025-07-23 20:07:01 INFO     Training average loss at step 14000: 1.949927
2025-07-23 20:07:02 INFO     Training average loss at step 15000: 1.820645
2025-07-23 20:07:03 INFO     Training average loss at step 16000: 1.712742
2025-07-23 20:07:04 INFO     Training average loss at step 17000: 1.608227
2025-07-23 20:07:06 INFO     Training average loss at step 18000: 1.517216
2025-07-23 20:07:07 INFO     Training average loss at step 19000: 1.437213
2025-07-23 20:07:08 INFO     Training average loss at step 20000: 1.368333
2025-07-23 20:07:08 INFO     Evaluating on Valid Dataset...
2025-07-23 20:07:08 INFO     Evaluating the model... (0/8768)
2025-07-23 20:07:08 INFO     Evaluating the model... (50/8768)
2025-07-23 20:07:08 INFO     Evaluating the model... (100/8768)
2025-07-23 20:07:08 INFO     Evaluating the model... (150/8768)
2025-07-23 20:07:08 INFO     Evaluating the model... (200/8768)
2025-07-23 20:07:08 INFO     Evaluating the model... (250/8768)
2025-07-23 20:07:08 INFO     Evaluating the model... (300/8768)
2025-07-23 20:07:08 INFO     Evaluating the model... (350/8768)
2025-07-23 20:07:08 INFO     Evaluating the model... (400/8768)
2025-07-23 20:07:08 INFO     Evaluating the model... (450/8768)
2025-07-23 20:07:08 INFO     Evaluating the model... (500/8768)
2025-07-23 20:07:08 INFO     Evaluating the model... (550/8768)
2025-07-23 20:07:08 INFO     Evaluating the model... (600/8768)
2025-07-23 20:07:08 INFO     Evaluating the model... (650/8768)
2025-07-23 20:07:08 INFO     Evaluating the model... (700/8768)
2025-07-23 20:07:08 INFO     Evaluating the model... (750/8768)
2025-07-23 20:07:08 INFO     Evaluating the model... (800/8768)
2025-07-23 20:07:08 INFO     Evaluating the model... (850/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (900/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (950/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (1000/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (1050/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (1100/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (1150/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (1200/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (1250/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (1300/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (1350/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (1400/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (1450/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (1500/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (1550/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (1600/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (1650/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (1700/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (1750/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (1800/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (1850/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (1900/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (1950/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (2000/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (2050/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (2100/8768)
2025-07-23 20:07:09 INFO     Evaluating the model... (2150/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (2200/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (2250/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (2300/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (2350/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (2400/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (2450/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (2500/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (2550/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (2600/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (2650/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (2700/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (2750/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (2800/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (2850/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (2900/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (2950/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (3000/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (3050/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (3100/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (3150/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (3200/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (3250/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (3300/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (3350/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (3400/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (3450/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (3500/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (3550/8768)
2025-07-23 20:07:10 INFO     Evaluating the model... (3600/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (3650/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (3700/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (3750/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (3800/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (3850/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (3900/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (3950/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (4000/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (4050/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (4100/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (4150/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (4200/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (4250/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (4300/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (4350/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (4400/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (4450/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (4500/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (4550/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (4600/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (4650/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (4700/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (4750/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (4800/8768)
2025-07-23 20:07:11 INFO     Evaluating the model... (4850/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (4900/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (4950/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (5000/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (5050/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (5100/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (5150/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (5200/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (5250/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (5300/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (5350/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (5400/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (5450/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (5500/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (5550/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (5600/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (5650/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (5700/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (5750/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (5800/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (5850/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (5900/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (5950/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (6000/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (6050/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (6100/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (6150/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (6200/8768)
2025-07-23 20:07:12 INFO     Evaluating the model... (6250/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (6300/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (6350/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (6400/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (6450/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (6500/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (6550/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (6600/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (6650/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (6700/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (6750/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (6800/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (6850/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (6900/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (6950/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (7000/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (7050/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (7100/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (7150/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (7200/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (7250/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (7300/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (7350/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (7400/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (7450/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (7500/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (7550/8768)
2025-07-23 20:07:13 INFO     Evaluating the model... (7600/8768)
2025-07-23 20:07:14 INFO     Evaluating the model... (7650/8768)
