2025-07-24 13:43:19 INFO     Loading data...
2025-07-24 13:43:45 INFO     Evaluating the model... (550/8768)
2025-07-24 13:43:46 INFO     Evaluating the model... (600/8768)
2025-07-24 13:43:47 INFO     Evaluating the model... (650/8768)
2025-07-24 13:43:48 INFO     Evaluating the model... (700/8768)
2025-07-24 13:43:49 INFO     Evaluating the model... (750/8768)
2025-07-24 13:43:49 INFO     Evaluating the model... (800/8768)
2025-07-24 13:43:50 INFO     Evaluating the model... (850/8768)
2025-07-24 13:43:51 INFO     Evaluating the model... (900/8768)
2025-07-24 13:43:52 INFO     Evaluating the model... (950/8768)
2025-07-24 13:43:52 INFO     Evaluating the model... (1000/8768)
2025-07-24 13:43:53 INFO     Evaluating the model... (1050/8768)
2025-07-24 13:43:54 INFO     Evaluating the model... (1100/8768)
2025-07-24 13:43:55 INFO     Evaluating the model... (1150/8768)
2025-07-24 13:43:55 INFO     Evaluating the model... (1200/8768)
2025-07-24 13:43:56 INFO     Evaluating the model... (1250/8768)
2025-07-24 13:43:57 INFO     Evaluating the model... (1300/8768)
2025-07-24 13:43:58 INFO     Evaluating the model... (1350/8768)
2025-07-24 13:43:58 INFO     Evaluating the model... (1400/8768)
2025-07-24 13:43:59 INFO     Evaluating the model... (1450/8768)
2025-07-24 13:44:00 INFO     Evaluating the model... (1500/8768)
2025-07-24 13:44:01 INFO     Evaluating the model... (1550/8768)
2025-07-24 13:44:02 INFO     Evaluating the model... (1600/8768)
2025-07-24 13:44:02 INFO     Evaluating the model... (1650/8768)
2025-07-24 13:44:03 INFO     Evaluating the model... (1700/8768)
2025-07-24 13:44:04 INFO     Evaluating the model... (1750/8768)
2025-07-24 13:44:05 INFO     Evaluating the model... (1800/8768)
2025-07-24 13:44:05 INFO     Evaluating the model... (1850/8768)
2025-07-24 13:44:06 INFO     Evaluating the model... (1900/8768)
2025-07-24 13:44:07 INFO     Evaluating the model... (1950/8768)
2025-07-24 13:44:08 INFO     Evaluating the model... (2000/8768)
2025-07-24 13:44:08 INFO     Evaluating the model... (2050/8768)
2025-07-24 13:44:09 INFO     Evaluating the model... (2100/8768)
2025-07-24 13:44:10 INFO     Evaluating the model... (2150/8768)
2025-07-24 13:44:11 INFO     Evaluating the model... (2200/8768)
2025-07-24 13:44:11 INFO     Evaluating the model... (2250/8768)
2025-07-24 13:44:12 INFO     Evaluating the model... (2300/8768)
2025-07-24 13:44:13 INFO     Evaluating the model... (2350/8768)
2025-07-24 13:44:14 INFO     Evaluating the model... (2400/8768)
2025-07-24 13:44:14 INFO     Evaluating the model... (2450/8768)
2025-07-24 13:44:15 INFO     Evaluating the model... (2500/8768)
2025-07-24 13:44:16 INFO     Evaluating the model... (2550/8768)
2025-07-24 13:44:17 INFO     Evaluating the model... (2600/8768)
2025-07-24 13:44:18 INFO     Evaluating the model... (2650/8768)
2025-07-24 13:44:18 INFO     Evaluating the model... (2700/8768)
2025-07-24 13:44:19 INFO     Evaluating the model... (2750/8768)
2025-07-24 13:44:20 INFO     Evaluating the model... (2800/8768)
2025-07-24 13:44:21 INFO     Evaluating the model... (2850/8768)
2025-07-24 13:44:21 INFO     Evaluating the model... (2900/8768)
2025-07-24 13:44:22 INFO     Evaluating the model... (2950/8768)
2025-07-24 13:44:23 INFO     Evaluating the model... (3000/8768)
2025-07-24 13:44:24 INFO     Evaluating the model... (3050/8768)
2025-07-24 13:44:24 INFO     Evaluating the model... (3100/8768)
2025-07-24 13:44:25 INFO     Evaluating the model... (3150/8768)
2025-07-24 13:44:26 INFO     Evaluating the model... (3200/8768)
2025-07-24 13:44:27 INFO     Evaluating the model... (3250/8768)
2025-07-24 13:44:27 INFO     Evaluating the model... (3300/8768)
2025-07-24 13:44:28 INFO     Evaluating the model... (3350/8768)
2025-07-24 13:44:29 INFO     Evaluating the model... (3400/8768)
2025-07-24 13:44:30 INFO     Evaluating the model... (3450/8768)
2025-07-24 13:44:31 INFO     Evaluating the model... (3500/8768)
2025-07-24 13:44:31 INFO     Evaluating the model... (3550/8768)
2025-07-24 13:44:32 INFO     Evaluating the model... (3600/8768)
2025-07-24 13:44:33 INFO     Evaluating the model... (3650/8768)
2025-07-24 13:44:34 INFO     Evaluating the model... (3700/8768)
2025-07-24 13:44:34 INFO     Evaluating the model... (3750/8768)
2025-07-24 13:44:35 INFO     Evaluating the model... (3800/8768)
2025-07-24 13:44:36 INFO     Evaluating the model... (3850/8768)
2025-07-24 13:44:37 INFO     Evaluating the model... (3900/8768)
2025-07-24 13:44:37 INFO     Evaluating the model... (3950/8768)
2025-07-24 13:44:38 INFO     Evaluating the model... (4000/8768)
2025-07-24 13:44:39 INFO     Evaluating the model... (4050/8768)
2025-07-24 13:44:40 INFO     Evaluating the model... (4100/8768)
2025-07-24 13:44:40 INFO     Evaluating the model... (4150/8768)
2025-07-24 13:44:41 INFO     Evaluating the model... (4200/8768)
2025-07-24 13:44:42 INFO     Evaluating the model... (4250/8768)
2025-07-24 13:44:43 INFO     Evaluating the model... (4300/8768)
2025-07-24 13:44:44 INFO     Evaluating the model... (4350/8768)
2025-07-24 13:44:44 INFO     Evaluating the model... (4400/8768)
2025-07-24 13:44:45 INFO     Evaluating the model... (4450/8768)
2025-07-24 13:44:46 INFO     Evaluating the model... (4500/8768)
2025-07-24 13:44:47 INFO     Evaluating the model... (4550/8768)
2025-07-24 13:44:47 INFO     Evaluating the model... (4600/8768)
2025-07-24 13:44:48 INFO     Evaluating the model... (4650/8768)
2025-07-24 13:44:49 INFO     Evaluating the model... (4700/8768)
2025-07-24 13:44:50 INFO     Evaluating the model... (4750/8768)
2025-07-24 13:44:51 INFO     Evaluating the model... (4800/8768)
2025-07-24 13:44:51 INFO     Evaluating the model... (4850/8768)
2025-07-24 13:44:52 INFO     Evaluating the model... (4900/8768)
2025-07-24 13:44:53 INFO     Evaluating the model... (4950/8768)
2025-07-24 13:44:54 INFO     Evaluating the model... (5000/8768)
2025-07-24 13:44:54 INFO     Evaluating the model... (5050/8768)
2025-07-24 13:44:55 INFO     Evaluating the model... (5100/8768)
2025-07-24 13:44:56 INFO     Evaluating the model... (5150/8768)
2025-07-24 13:44:57 INFO     Evaluating the model... (5200/8768)
2025-07-24 13:44:57 INFO     Evaluating the model... (5250/8768)
2025-07-24 13:44:58 INFO     Evaluating the model... (5300/8768)
2025-07-24 13:44:59 INFO     Evaluating the model... (5350/8768)
2025-07-24 13:45:00 INFO     Evaluating the model... (5400/8768)
2025-07-24 13:45:00 INFO     Evaluating the model... (5450/8768)
2025-07-24 13:45:01 INFO     Evaluating the model... (5500/8768)
2025-07-24 13:45:02 INFO     Evaluating the model... (5550/8768)
2025-07-24 13:45:03 INFO     Evaluating the model... (5600/8768)
2025-07-24 13:45:03 INFO     Evaluating the model... (5650/8768)
2025-07-24 13:45:04 INFO     Evaluating the model... (5700/8768)
2025-07-24 13:45:05 INFO     Evaluating the model... (5750/8768)
2025-07-24 13:45:06 INFO     Evaluating the model... (5800/8768)
2025-07-24 13:45:06 INFO     Evaluating the model... (5850/8768)
2025-07-24 13:45:07 INFO     Evaluating the model... (5900/8768)
2025-07-24 13:45:08 INFO     Evaluating the model... (5950/8768)
2025-07-24 13:45:09 INFO     Evaluating the model... (6000/8768)
2025-07-24 13:45:10 INFO     Evaluating the model... (6050/8768)
2025-07-24 13:45:10 INFO     Evaluating the model... (6100/8768)
2025-07-24 13:45:11 INFO     Evaluating the model... (6150/8768)
2025-07-24 13:45:12 INFO     Evaluating the model... (6200/8768)
2025-07-24 13:45:13 INFO     Evaluating the model... (6250/8768)
2025-07-24 13:45:13 INFO     Evaluating the model... (6300/8768)
2025-07-24 13:45:14 INFO     Evaluating the model... (6350/8768)
2025-07-24 13:45:15 INFO     Evaluating the model... (6400/8768)
2025-07-24 13:45:16 INFO     Evaluating the model... (6450/8768)
2025-07-24 13:45:16 INFO     Evaluating the model... (6500/8768)
2025-07-24 13:45:17 INFO     Evaluating the model... (6550/8768)
2025-07-24 13:45:18 INFO     Evaluating the model... (6600/8768)
2025-07-24 13:45:19 INFO     Evaluating the model... (6650/8768)
2025-07-24 13:45:19 INFO     Evaluating the model... (6700/8768)
2025-07-24 13:45:20 INFO     Evaluating the model... (6750/8768)
2025-07-24 13:45:21 INFO     Evaluating the model... (6800/8768)
2025-07-24 13:45:22 INFO     Evaluating the model... (6850/8768)
2025-07-24 13:45:22 INFO     Evaluating the model... (6900/8768)
2025-07-24 13:45:23 INFO     Evaluating the model... (6950/8768)
2025-07-24 13:45:24 INFO     Evaluating the model... (7000/8768)
2025-07-24 13:45:25 INFO     Evaluating the model... (7050/8768)
2025-07-24 13:45:25 INFO     Evaluating the model... (7100/8768)
2025-07-24 13:45:26 INFO     Evaluating the model... (7150/8768)
2025-07-24 13:45:27 INFO     Evaluating the model... (7200/8768)
2025-07-24 13:45:28 INFO     Evaluating the model... (7250/8768)
2025-07-24 13:45:29 INFO     Evaluating the model... (7300/8768)
2025-07-24 13:45:29 INFO     Evaluating the model... (7350/8768)
2025-07-24 13:45:30 INFO     Evaluating the model... (7400/8768)
2025-07-24 13:45:31 INFO     Evaluating the model... (7450/8768)
2025-07-24 13:45:32 INFO     Evaluating the model... (7500/8768)
2025-07-24 13:45:32 INFO     Evaluating the model... (7550/8768)
2025-07-24 13:45:33 INFO     Evaluating the model... (7600/8768)
2025-07-24 13:45:34 INFO     Evaluating the model... (7650/8768)
2025-07-24 13:45:35 INFO     Evaluating the model... (7700/8768)
2025-07-24 13:45:35 INFO     Evaluating the model... (7750/8768)
2025-07-24 13:45:36 INFO     Evaluating the model... (7800/8768)
2025-07-24 13:45:37 INFO     Evaluating the model... (7850/8768)
2025-07-24 13:45:38 INFO     Evaluating the model... (7900/8768)
2025-07-24 13:45:38 INFO     Evaluating the model... (7950/8768)
2025-07-24 13:45:39 INFO     Evaluating the model... (8000/8768)
2025-07-24 13:45:40 INFO     Evaluating the model... (8050/8768)
2025-07-24 13:45:41 INFO     Evaluating the model... (8100/8768)
2025-07-24 13:45:41 INFO     Evaluating the model... (8150/8768)
2025-07-24 13:45:42 INFO     Evaluating the model... (8200/8768)
2025-07-24 13:45:43 INFO     Evaluating the model... (8250/8768)
2025-07-24 13:45:44 INFO     Evaluating the model... (8300/8768)
2025-07-24 13:45:44 INFO     Evaluating the model... (8350/8768)
2025-07-24 13:45:45 INFO     Evaluating the model... (8400/8768)
2025-07-24 13:45:46 INFO     Evaluating the model... (8450/8768)
2025-07-24 13:45:47 INFO     Evaluating the model... (8500/8768)
2025-07-24 13:45:48 INFO     Evaluating the model... (8550/8768)
2025-07-24 13:45:48 INFO     Evaluating the model... (8600/8768)
2025-07-24 13:45:49 INFO     Evaluating the model... (8650/8768)
2025-07-24 13:45:50 INFO     Evaluating the model... (8700/8768)
2025-07-24 13:45:51 INFO     Evaluating the model... (8750/8768)
2025-07-24 13:45:51 INFO     Valid MRR at step 10000: 0.000617
2025-07-24 13:45:51 INFO     Valid MR at step 10000: 7159.124465
2025-07-24 13:45:51 INFO     Valid HITS@1 at step 10000: 0.000086
2025-07-24 13:45:51 INFO     Valid HITS@3 at step 10000: 0.000228
2025-07-24 13:45:51 INFO     Valid HITS@10 at step 10000: 0.000371
2025-07-24 13:45:51 INFO     Valid MRR_N-N_head at step 10000: 0.000877
2025-07-24 13:45:51 INFO     Valid MR_N-N_head at step 10000: 7141.962122
2025-07-24 13:45:51 INFO     Valid HITS@1_N-N_head at step 10000: 0.000218
2025-07-24 13:45:51 INFO     Valid HITS@3_N-N_head at step 10000: 0.000290
2025-07-24 13:45:51 INFO     Valid HITS@10_N-N_head at step 10000: 0.000508
2025-07-24 13:45:51 INFO     Valid MRR_N-1_head at step 10000: 0.000579
2025-07-24 13:45:51 INFO     Valid MR_N-1_head at step 10000: 6418.552724
2025-07-24 13:45:51 INFO     Valid HITS@1_N-1_head at step 10000: 0.000000
2025-07-24 13:45:51 INFO     Valid HITS@3_N-1_head at step 10000: 0.000000
2025-07-24 13:45:51 INFO     Valid HITS@10_N-1_head at step 10000: 0.000000
2025-07-24 13:45:51 INFO     Valid MRR_1-N_head at step 10000: 0.002011
2025-07-24 13:45:51 INFO     Valid MR_1-N_head at step 10000: 7067.710262
2025-07-24 13:45:51 INFO     Valid HITS@1_1-N_head at step 10000: 0.000000
2025-07-24 13:45:51 INFO     Valid HITS@3_1-N_head at step 10000: 0.002012
2025-07-24 13:45:51 INFO     Valid HITS@10_1-N_head at step 10000: 0.004024
2025-07-24 13:45:51 INFO     Valid MRR_1-1_head at step 10000: 0.003291
2025-07-24 13:45:51 INFO     Valid MR_1-1_head at step 10000: 4597.177966
2025-07-24 13:45:51 INFO     Valid HITS@1_1-1_head at step 10000: 0.000000
2025-07-24 13:45:51 INFO     Valid HITS@3_1-1_head at step 10000: 0.000000
2025-07-24 13:45:51 INFO     Valid HITS@10_1-1_head at step 10000: 0.000000
2025-07-24 13:45:51 INFO     Valid MRR_N-N_tail at step 10000: 0.000385
2025-07-24 13:45:51 INFO     Valid MR_N-N_tail at step 10000: 7305.665627
2025-07-24 13:45:51 INFO     Valid HITS@1_N-N_tail at step 10000: 0.000000
2025-07-24 13:45:51 INFO     Valid HITS@3_N-N_tail at step 10000: 0.000218
2025-07-24 13:45:51 INFO     Valid HITS@10_N-N_tail at step 10000: 0.000218
2025-07-24 13:45:51 INFO     Valid MRR_N-1_tail at step 10000: 0.000163
2025-07-24 13:45:51 INFO     Valid MR_N-1_tail at step 10000: 7481.850589
2025-07-24 13:45:51 INFO     Valid HITS@1_N-1_tail at step 10000: 0.000000
2025-07-24 13:45:51 INFO     Valid HITS@3_N-1_tail at step 10000: 0.000000
2025-07-24 13:45:51 INFO     Valid HITS@10_N-1_tail at step 10000: 0.000000
2025-07-24 13:45:51 INFO     Valid MRR_1-N_tail at step 10000: 0.000336
2025-07-24 13:45:51 INFO     Valid MR_1-N_tail at step 10000: 7315.382294
2025-07-24 13:45:51 INFO     Valid HITS@1_1-N_tail at step 10000: 0.000000
2025-07-24 13:45:51 INFO     Valid HITS@3_1-N_tail at step 10000: 0.000000
2025-07-24 13:45:51 INFO     Valid HITS@10_1-N_tail at step 10000: 0.000000
2025-07-24 13:45:51 INFO     Valid MRR_1-1_tail at step 10000: 0.003096
2025-07-24 13:45:51 INFO     Valid MR_1-1_tail at step 10000: 5453.449153
2025-07-24 13:45:51 INFO     Valid HITS@1_1-1_tail at step 10000: 0.000000
2025-07-24 13:45:51 INFO     Valid HITS@3_1-1_tail at step 10000: 0.000000
2025-07-24 13:45:51 INFO     Valid HITS@10_1-1_tail at step 10000: 0.008475
2025-07-24 13:45:51 INFO     Max MRR, now evaluate test dataset
2025-07-24 13:45:53 INFO     Training average loss at step 11000: 0.690498
2025-07-24 13:45:54 INFO     Training average loss at step 12000: 0.689598
2025-07-24 13:45:56 INFO     Training average loss at step 13000: 0.688418
2025-07-24 13:45:58 INFO     Training average loss at step 14000: 0.686141
2025-07-24 13:45:59 INFO     Training average loss at step 15000: 0.684720
2025-07-24 13:46:01 INFO     Training average loss at step 16000: 0.683185
2025-07-24 13:46:02 INFO     Training average loss at step 17000: 0.680931
2025-07-24 13:46:04 INFO     Training average loss at step 18000: 0.676856
2025-07-24 13:46:06 INFO     Training average loss at step 19000: 0.674058
2025-07-24 13:46:07 INFO     Training average loss at step 20000: 0.670621
2025-07-24 13:46:07 INFO     Evaluating on Valid Dataset...
2025-07-24 13:46:07 INFO     Evaluating the model... (0/8768)
2025-07-24 13:46:08 INFO     Evaluating the model... (50/8768)
2025-07-24 13:46:09 INFO     Evaluating the model... (100/8768)
2025-07-24 13:46:10 INFO     Evaluating the model... (150/8768)
2025-07-24 13:46:11 INFO     Evaluating the model... (200/8768)
2025-07-24 13:46:11 INFO     Evaluating the model... (250/8768)
2025-07-24 13:46:12 INFO     Evaluating the model... (300/8768)
2025-07-24 13:46:13 INFO     Evaluating the model... (350/8768)
2025-07-24 13:46:14 INFO     Evaluating the model... (400/8768)
2025-07-24 13:46:14 INFO     Evaluating the model... (450/8768)
2025-07-24 13:46:15 INFO     Evaluating the model... (500/8768)
2025-07-24 13:46:16 INFO     Evaluating the model... (550/8768)
2025-07-24 13:46:17 INFO     Evaluating the model... (600/8768)
2025-07-24 13:46:17 INFO     Evaluating the model... (650/8768)
2025-07-24 13:46:18 INFO     Evaluating the model... (700/8768)
2025-07-24 13:46:19 INFO     Evaluating the model... (750/8768)
2025-07-24 13:46:20 INFO     Evaluating the model... (800/8768)
2025-07-24 13:46:20 INFO     Evaluating the model... (850/8768)
2025-07-24 13:46:21 INFO     Evaluating the model... (900/8768)
2025-07-24 13:46:22 INFO     Evaluating the model... (950/8768)
2025-07-24 13:46:23 INFO     Evaluating the model... (1000/8768)
2025-07-24 13:46:23 INFO     Evaluating the model... (1050/8768)
2025-07-24 13:46:24 INFO     Evaluating the model... (1100/8768)
2025-07-24 13:46:25 INFO     Evaluating the model... (1150/8768)
2025-07-24 13:46:26 INFO     Evaluating the model... (1200/8768)
2025-07-24 13:46:27 INFO     Evaluating the model... (1250/8768)
2025-07-24 13:46:27 INFO     Evaluating the model... (1300/8768)
2025-07-24 13:46:28 INFO     Evaluating the model... (1350/8768)
2025-07-24 13:46:29 INFO     Evaluating the model... (1400/8768)
2025-07-24 13:46:30 INFO     Evaluating the model... (1450/8768)
2025-07-24 13:46:30 INFO     Evaluating the model... (1500/8768)
2025-07-24 13:46:31 INFO     Evaluating the model... (1550/8768)
2025-07-24 13:46:32 INFO     Evaluating the model... (1600/8768)
2025-07-24 13:46:33 INFO     Evaluating the model... (1650/8768)
2025-07-24 13:46:33 INFO     Evaluating the model... (1700/8768)
2025-07-24 13:46:34 INFO     Evaluating the model... (1750/8768)
2025-07-24 13:46:35 INFO     Evaluating the model... (1800/8768)
2025-07-24 13:46:36 INFO     Evaluating the model... (1850/8768)
2025-07-24 13:46:36 INFO     Evaluating the model... (1900/8768)
2025-07-24 13:46:37 INFO     Evaluating the model... (1950/8768)
2025-07-24 13:46:38 INFO     Evaluating the model... (2000/8768)
2025-07-24 13:46:39 INFO     Evaluating the model... (2050/8768)
2025-07-24 13:46:39 INFO     Evaluating the model... (2100/8768)
2025-07-24 13:46:40 INFO     Evaluating the model... (2150/8768)
2025-07-24 13:46:41 INFO     Evaluating the model... (2200/8768)
2025-07-24 13:46:42 INFO     Evaluating the model... (2250/8768)
2025-07-24 13:46:43 INFO     Evaluating the model... (2300/8768)
2025-07-24 13:46:43 INFO     Evaluating the model... (2350/8768)
2025-07-24 13:46:44 INFO     Evaluating the model... (2400/8768)
2025-07-24 13:46:45 INFO     Evaluating the model... (2450/8768)
2025-07-24 13:46:46 INFO     Evaluating the model... (2500/8768)
2025-07-24 13:46:46 INFO     Evaluating the model... (2550/8768)
2025-07-24 13:46:47 INFO     Evaluating the model... (2600/8768)
2025-07-24 13:46:48 INFO     Evaluating the model... (2650/8768)
2025-07-24 13:46:49 INFO     Evaluating the model... (2700/8768)
2025-07-24 13:46:49 INFO     Evaluating the model... (2750/8768)
2025-07-24 13:46:50 INFO     Evaluating the model... (2800/8768)
2025-07-24 13:46:51 INFO     Evaluating the model... (2850/8768)
2025-07-24 13:46:52 INFO     Evaluating the model... (2900/8768)
2025-07-24 13:46:53 INFO     Evaluating the model... (2950/8768)
2025-07-24 13:46:53 INFO     Evaluating the model... (3000/8768)
2025-07-24 13:46:54 INFO     Evaluating the model... (3050/8768)
2025-07-24 13:46:55 INFO     Evaluating the model... (3100/8768)
2025-07-24 13:46:56 INFO     Evaluating the model... (3150/8768)
2025-07-24 13:46:56 INFO     Evaluating the model... (3200/8768)
2025-07-24 13:46:57 INFO     Evaluating the model... (3250/8768)
2025-07-24 13:46:58 INFO     Evaluating the model... (3300/8768)
2025-07-24 13:46:59 INFO     Evaluating the model... (3350/8768)
2025-07-24 13:46:59 INFO     Evaluating the model... (3400/8768)
2025-07-24 13:47:00 INFO     Evaluating the model... (3450/8768)
2025-07-24 13:47:01 INFO     Evaluating the model... (3500/8768)
2025-07-24 13:47:02 INFO     Evaluating the model... (3550/8768)
2025-07-24 13:47:02 INFO     Evaluating the model... (3600/8768)
2025-07-24 13:47:03 INFO     Evaluating the model... (3650/8768)
2025-07-24 13:47:04 INFO     Evaluating the model... (3700/8768)
2025-07-24 13:47:05 INFO     Evaluating the model... (3750/8768)
2025-07-24 13:47:05 INFO     Evaluating the model... (3800/8768)
2025-07-24 13:47:06 INFO     Evaluating the model... (3850/8768)
2025-07-24 13:47:07 INFO     Evaluating the model... (3900/8768)
2025-07-24 13:47:08 INFO     Evaluating the model... (3950/8768)
2025-07-24 13:47:09 INFO     Evaluating the model... (4000/8768)
2025-07-24 13:47:09 INFO     Evaluating the model... (4050/8768)
2025-07-24 13:47:10 INFO     Evaluating the model... (4100/8768)
2025-07-24 13:47:11 INFO     Evaluating the model... (4150/8768)
2025-07-24 13:47:12 INFO     Evaluating the model... (4200/8768)
2025-07-24 13:47:12 INFO     Evaluating the model... (4250/8768)
2025-07-24 13:47:13 INFO     Evaluating the model... (4300/8768)
2025-07-24 13:47:14 INFO     Evaluating the model... (4350/8768)
2025-07-24 13:47:15 INFO     Evaluating the model... (4400/8768)
2025-07-24 13:47:16 INFO     Evaluating the model... (4450/8768)
2025-07-24 13:47:16 INFO     Evaluating the model... (4500/8768)
2025-07-24 13:47:17 INFO     Evaluating the model... (4550/8768)
2025-07-24 13:47:18 INFO     Evaluating the model... (4600/8768)
2025-07-24 13:47:19 INFO     Evaluating the model... (4650/8768)
2025-07-24 13:47:19 INFO     Evaluating the model... (4700/8768)
2025-07-24 13:47:20 INFO     Evaluating the model... (4750/8768)
2025-07-24 13:47:21 INFO     Evaluating the model... (4800/8768)
2025-07-24 13:47:22 INFO     Evaluating the model... (4850/8768)
2025-07-24 13:47:22 INFO     Evaluating the model... (4900/8768)
2025-07-24 13:47:23 INFO     Evaluating the model... (4950/8768)
2025-07-24 13:47:24 INFO     Evaluating the model... (5000/8768)
2025-07-24 13:47:25 INFO     Evaluating the model... (5050/8768)
2025-07-24 13:47:25 INFO     Evaluating the model... (5100/8768)
2025-07-24 13:47:26 INFO     Evaluating the model... (5150/8768)
2025-07-24 13:47:27 INFO     Evaluating the model... (5200/8768)
2025-07-24 13:47:28 INFO     Evaluating the model... (5250/8768)
2025-07-24 13:47:29 INFO     Evaluating the model... (5300/8768)
2025-07-24 13:47:29 INFO     Evaluating the model... (5350/8768)
2025-07-24 13:47:30 INFO     Evaluating the model... (5400/8768)
2025-07-24 13:47:31 INFO     Evaluating the model... (5450/8768)
2025-07-24 13:47:32 INFO     Evaluating the model... (5500/8768)
2025-07-24 13:47:32 INFO     Evaluating the model... (5550/8768)
2025-07-24 13:47:33 INFO     Evaluating the model... (5600/8768)
2025-07-24 13:47:34 INFO     Evaluating the model... (5650/8768)
2025-07-24 13:47:35 INFO     Evaluating the model... (5700/8768)
2025-07-24 13:47:35 INFO     Evaluating the model... (5750/8768)
2025-07-24 13:47:36 INFO     Evaluating the model... (5800/8768)
2025-07-24 13:47:37 INFO     Evaluating the model... (5850/8768)
2025-07-24 13:47:38 INFO     Evaluating the model... (5900/8768)
2025-07-24 13:47:38 INFO     Evaluating the model... (5950/8768)
2025-07-24 13:47:39 INFO     Evaluating the model... (6000/8768)
2025-07-24 13:47:40 INFO     Evaluating the model... (6050/8768)
2025-07-24 13:47:41 INFO     Evaluating the model... (6100/8768)
2025-07-24 13:47:41 INFO     Evaluating the model... (6150/8768)
2025-07-24 13:47:42 INFO     Evaluating the model... (6200/8768)
2025-07-24 13:47:43 INFO     Evaluating the model... (6250/8768)
2025-07-24 13:47:44 INFO     Evaluating the model... (6300/8768)
2025-07-24 13:47:44 INFO     Evaluating the model... (6350/8768)
2025-07-24 13:47:45 INFO     Evaluating the model... (6400/8768)
2025-07-24 13:47:46 INFO     Evaluating the model... (6450/8768)
2025-07-24 13:47:47 INFO     Evaluating the model... (6500/8768)
2025-07-24 13:47:48 INFO     Evaluating the model... (6550/8768)
2025-07-24 13:47:48 INFO     Evaluating the model... (6600/8768)
2025-07-24 13:47:49 INFO     Evaluating the model... (6650/8768)
2025-07-24 13:47:50 INFO     Evaluating the model... (6700/8768)
2025-07-24 13:47:51 INFO     Evaluating the model... (6750/8768)
2025-07-24 13:47:51 INFO     Evaluating the model... (6800/8768)
2025-07-24 13:47:52 INFO     Evaluating the model... (6850/8768)
2025-07-24 13:47:53 INFO     Evaluating the model... (6900/8768)
2025-07-24 13:47:54 INFO     Evaluating the model... (6950/8768)
2025-07-24 13:47:54 INFO     Evaluating the model... (7000/8768)
2025-07-24 13:47:55 INFO     Evaluating the model... (7050/8768)
